record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1420213108.0,A,202.79.197.159,102.120.0.0/16,202.79.197.159,"{'24482:11020', '3491:174', '3491:2007', '24482:64603', '24482:21300', '24482:11021', '3491:2000', '24482:5'}",24482 3491 3491 174 197043 201509
update,1420213109.0,A,206.126.236.10,102.120.0.0/16,206.126.236.10,"{'3257:51101', '3257:51100', '4589:14413', '4589:551', '4589:420', '4589:61', '3257:8081', '3257:50002', '4589:2', '3257:30156'}",4589 3257 174 197043 201509
update,1420213110.0,W,206.126.236.47,102.120.0.0/16,None,None,None
update,1420213115.0,A,206.126.236.172,102.120.0.0/16,206.126.236.172,set(),11039 11557 6079 3356 174 197043 201509
update,1420213117.0,W,206.126.236.76,102.120.0.0/16,None,None,None
update,1420213118.0,A,206.126.236.154,102.120.0.0/16,206.126.236.154,set(),13618 3356 174 197043 201509
update,1420213124.0,W,206.126.236.26,102.120.0.0/16,None,None,None
update,1420213127.0,W,206.126.236.120,102.120.0.0/16,None,None,None
update,1420213128.0,A,202.79.197.201,102.120.0.0/16,202.79.197.201,"{'3491:174', '3491:1000', '3491:1001'}",133165 3491 174 197043 201509
update,1420213129.0,A,206.126.236.25,102.120.0.0/16,206.126.236.25,set(),6079 3356 174 197043 201509
update,1420213130.0,W,206.126.236.181,102.120.0.0/16,None,None,None
update,1420213139.0,A,202.79.197.159,102.120.0.0/16,202.79.197.159,"{'24482:11020', '3491:1001', '3491:174', '24482:64603', '24482:21300', '24482:11021', '24482:5', '3491:1000'}",24482 3491 3491 174 197043 201509
update,1420213142.0,W,206.126.236.10,102.120.0.0/16,None,None,None
update,1420213148.0,W,206.126.236.154,102.120.0.0/16,None,None,None
update,1420213160.0,W,206.126.236.25,102.120.0.0/16,None,None,None
update,1420213160.0,W,206.126.236.181,102.120.0.0/16,None,None,None
update,1420213170.0,W,202.79.197.159,102.120.0.0/16,None,None,None
update,1420213175.0,W,206.126.236.172,102.120.0.0/16,None,None,None
update,1420213188.0,W,202.79.197.201,102.120.0.0/16,None,None,None
