record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1416030753.0,A,206.126.236.172,73.136.0.0/16,206.126.236.172,set(),11039 11557 6079 3356 174 59790
update,1416030753.0,W,206.126.236.25,73.136.0.0/16,None,None,None
update,1416030753.0,W,206.126.236.26,73.136.0.0/16,None,None,None
update,1416030755.0,A,202.79.197.159,73.136.0.0/16,202.79.197.159,"{'3491:2002', '24482:3491', '3491:174', '3491:2000', '24482:120', '24482:5'}",24482 3491 3491 174 59790
update,1416030755.0,W,206.126.236.10,73.136.0.0/16,None,None,None
update,1416030761.0,W,206.126.236.154,73.136.0.0/16,None,None,None
update,1416030772.0,W,206.126.236.181,73.136.0.0/16,None,None,None
update,1416030778.0,A,202.79.197.201,73.136.0.0/16,202.79.197.201,"{'3491:174', '3491:2000', '3491:2002'}",133165 3491 174 59790
update,1416030782.0,W,202.79.197.159,73.136.0.0/16,None,None,None
update,1416030786.0,W,206.126.236.172,73.136.0.0/16,None,None,None
update,1416030808.0,W,202.79.197.201,73.136.0.0/16,None,None,None
rib,1416031200.0,R,202.79.197.159,73.0.0.0/8,202.79.197.159,"{'24482:13', '24482:10', '6453:1000', '6453:1301', '24482:120', '24482:6453', '24482:5', '6453:1300', '6453:50'}",24482 6453 7922
rib,1416031200.0,R,202.79.197.201,73.0.0.0/8,202.79.197.201,"{'3491:2000', '3491:2004'}",133165 3491 7922
